corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits
CURATEDF,0.5,0,2,0.0003,423680,5103316,128921,1547052,5.024321126600467,,14855.525146484377,178266.3017578125,249808.0567585701,0.00045,2.279070377349853,40.38065195083618,b2ce10ecdabd,a7fd73b94860,5.113595257243179,12.515364804816246,0.115473817298966,1,L,31524864,34350080,0.0056547841652167,0.0051896910213254,,,,,,,,300000000,,CURATED,100,2.0057493899e-06,39473.0,0.6823,1.6570325318090615
CURATEDF,0.5,0,2,0.0003,956800,11525059,280733,3368796,2.732995646249773,,67301.46166992188,807617.5400390625,923549.39466942,0.0001,2.060431241989136,87.2276885509491,b2ce10ecdabd,a7fd73b94860,2.7858878892162395,12.836761250591278,0.2399789123473193,1,L,31524864,34350080,0.0256184305835248,0.0235113729004142,,,,,,,,300000000,,CURATED,100,2.0057493899e-06,39473.0,0.841265,1.1408887889739123
CURATEDF,0.5,0,2,0.0003,2160896,26032521,461653,5539836,1.12985166989462,,136143.29174804688,1633719.5009765625,1798290.0252105226,0.00025,1.84702467918396,189.74513149261475,b2ce10ecdabd,a7fd73b94860,1.173652446535952,13.09870494301319,0.2951480874163061,1,L,31524864,34350080,0.0518232053586833,0.0475608645154993,,,,,,,,300000000,,CURATED,100,2.0057493899e-06,39473.0,0.929235,0.2967015746887773
CURATEDF,0.5,0,2,0.0003,4881024,58800778,667756,8013072,0.7966793824376084,,181544.9736328125,2178539.68359375,2306026.8556452985,0.00035,1.7986265420913696,415.548317193985,b2ce10ecdabd,a7fd73b94860,0.8266260234332765,12.995963352274895,0.2721173602333787,1,L,31524864,34350080,0.0691054427258988,0.063421677142928,,,,,,,,300000000,,CURATED,100,2.0057493899e-06,39473.0,0.94701,0.1278145104043651
CURATEDF,0.5,0,2,0.0003,11024384,132815010,857590,10291080,0.6340363099714025,,200324.62744140625,2403895.529296875,2579726.614876837,0.00015,1.7057963609695437,924.0520651340483,b2ce10ecdabd,a7fd73b94860,0.6562449081115069,12.764468059682846,0.2338343497475483,1,L,31524864,34350080,0.0762539539995121,0.0699822396133247,,,,,,,,300000000,,CURATED,100,2.0057493899e-06,39473.0,0.95306,0.0546137122726067
CURATEDF,0.5,0,2,0.0003,24901760,300001013,969868,11638416,0.6054736847568852,,166481.2158203125,1997774.58984375,2328935.80746337,0.00015,1.7174004316329956,2077.59996342659,b2ce10ecdabd,a7fd73b94860,0.6298394380561664,12.43508476164341,0.1718976190574387,1,L,31524864,34350080,0.0633713943966181,0.0581592412548602,,,,,,,,300000000,,CURATED,100,2.0057493899e-06,39473.0,0.948185,0.0187480176509125
CURATEDF,0.5,0,1,0.0003,83072,1001257,29275,351300,8.47861734381169,,1091.852783203125,13102.2333984375,26528.5571354121,0.0002,2.206307411193848,7.837013483047485,b2ce10ecdabd,3d3c50a22e1e,8.567907678241879,12.711924601244926,0.0375405636208368,1,L,31524864,34350080,0.0004156158579601,0.0003814323983652,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.28436,3.8354797225296497
CURATEDF,0.5,0,1,0.0003,187520,2259419,49600,595200,5.000057887002792,,5205.890625,62470.6875,95102.66747346362,0.00015,1.8166791200637815,17.766090869903564,b2ce10ecdabd,3d3c50a22e1e,5.057236397567678,12.70593163230419,0.1052016129032258,1,L,31524864,34350080,0.001981632260174,0.0018186475111557,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.582135,0.0967195313344709
CURATEDF,0.5,0,1,0.0003,423552,5102709,89522,1074264,2.986975392298452,,16696.14404296875,200353.728515625,268018.77803964936,0.0001,1.7288206815719604,38.37753701210022,b2ce10ecdabd,3d3c50a22e1e,3.024257340739005,12.796808729076384,0.1867473917025982,1,L,31524864,34350080,0.0063554192816065,0.0058327004919821,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.757715,0.0473423670153133
CURATEDF,0.5,0,1,0.0003,956800,11525385,160074,1920888,1.9768415223421612,,38866.91943359375,466403.033203125,564789.687596367,0.00035,1.6087831258773804,82.83778738975525,b2ce10ecdabd,3d3c50a22e1e,2.0037243307172097,12.909360170006751,0.2430500893336831,1,L,31524864,34350080,0.0147947674953688,0.0135779314983582,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.84166,0.0159858550128992
CURATEDF,0.5,0,1,0.0003,2160896,26031791,262127,3145524,1.5236374587278938,,63245.00415039063,758940.0498046875,846892.5249125409,0.0004,1.619755744934082,180.8590054512024,b2ce10ecdabd,3d3c50a22e1e,1.5639399647887005,12.821455984807017,0.241520331747588,1,L,31524864,34350080,0.0240743322415185,0.0220942731372004,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.880895,0.008662087497767
CURATEDF,0.5,0,1,0.0003,4881024,58800178,405844,4870128,1.2808889758793085,,83698.9169921875,1004387.00390625,1067147.8734494396,0.00015,1.5226296186447144,415.4635968208313,b2ce10ecdabd,3d3c50a22e1e,1.331131492970967,12.700886599969865,0.2064783512876869,1,L,31524864,34350080,0.0318601534302019,0.0292397282308003,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.902425,0.0062774371758569
CURATEDF,0.5,0,1,0.0003,11025024,132815102,588891,7066692,1.1063736815008671,,94669.22778320312,1136030.7333984375,1221058.726739837,0.00035,1.4334657192230225,947.4019820690156,b2ce10ecdabd,3d3c50a22e1e,1.1589168899459712,12.53767191631794,0.1610026303679288,1,L,31524864,34350080,0.0360360232925489,0.0330721422889972,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.91374,0.0043745249583153
CURATEDF,0.5,0,1,0.0003,24903168,300000660,784277,9411324,1.072801059746774,,75918.52612304688,911022.3134765624,1069054.7593971172,0.0004,1.47522234916687,2118.856764316559,b2ce10ecdabd,3d3c50a22e1e,1.1035401879949605,12.29856520793438,0.0970447941224847,1,L,31524864,34350080,0.0288985327098179,0.0265216940827084,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.90743,0.0018684531014296
CURATEDF,0.5,0,2,0.0003,83072,1000576,29141,349692,8.415579291728958,,1144.885498046875,13738.6259765625,27547.29570140376,0.0002,2.095893859863281,8.628652811050415,b2ce10ecdabd,5e012242b463,8.512084742107318,12.678057983589172,0.0395319309563844,1,L,31524864,34350080,0.0004358028626725,0.0003999590678264,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.288915,3.839698330670595
CURATEDF,0.5,0,2,0.0003,187648,2259826,49489,593868,4.9675239467772885,,5226.917724609375,62723.0126953125,96201.42061344368,0.00015,1.7013907432556152,19.22941541671753,b2ce10ecdabd,5e012242b463,5.024767745936694,12.703243235266209,0.1058619087069853,1,L,31524864,34350080,0.0019896362660061,0.0018259932057017,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.58386,0.0917189207570627
CURATEDF,0.5,0,2,0.0003,423680,5103316,89607,1075284,2.947654365096012,,17365.123291015625,208381.4794921875,275657.2546355316,0.0005,1.7695053815841677,41.141178607940674,b2ce10ecdabd,5e012242b463,2.984807538993972,12.79743489960432,0.1940361802091354,1,L,31524864,34350080,0.0066100675166175,0.0060664044884957,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.761045,0.0517986701829358
CURATEDF,0.5,0,2,0.0003,956800,11525059,159781,1917372,1.946629893287876,,40283.99096679688,483407.8916015625,576250.7179146117,0.00025,1.6072309017181396,88.6034631729126,b2ce10ecdabd,5e012242b463,1.973729253213648,12.876844619607926,0.2523641734624267,1,L,31524864,34350080,0.0153341784948402,0.0140729771692398,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.844835,0.0155356928117107
CURATEDF,0.5,0,2,0.0003,2160896,26032521,262318,3147816,1.5057282079281291,,64477.95751953125,773735.490234375,858314.5508118311,0.0003,1.5478156805038452,193.8661768436432,b2ce10ecdabd,5e012242b463,1.543738493419059,12.79394060804844,0.246044876828887,1,L,31524864,34350080,0.0245436583083871,0.0225249982018782,,,,,,,,300000000,,CURATED,1000,6.5247445428e-05,2971.0,0.882595,0.0083994564800523
